Detailed Statistics Arrivals  
Destination Airport: Idaho Falls, ID: Idaho Falls Regional (IDA)
Airline: Horizon Air (QX)
Month(s): May, June, July, August, September, and October
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022 and 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"QX","05/30/2022","2148","N452QX","SEA","14:26","14:31","111","120","5","14:26","5","0","0","0","0","0"
"QX","05/30/2023","2018","N637QX","SEA","21:39","21:25","104","93","-14","21:22","3","0","0","0","0","0"
"QX","05/31/2022","2018","N430QX","SEA","22:19","22:08","109","103","-11","22:03","5","0","0","0","0","0"
"QX","05/31/2022","2148","N401QX","SEA","14:26","14:31","111","118","5","14:28","3","0","0","0","0","0"
"QX","05/31/2023","2018","N637QX","SEA","21:39","21:33","104","102","-6","21:30","3","0","0","0","0","0"
"QX","06/01/2022","2018","N450QX","SEA","22:19","22:14","109","111","-5","22:08","6","0","0","0","0","0"
"QX","06/01/2022","2148","N434MK","SEA","14:26","14:26","111","112","0","14:21","5","0","0","0","0","0"
"QX","06/01/2023","2018","N627QX","SEA","21:39","21:35","104","102","-4","21:30","5","0","0","0","0","0"
"QX","06/02/2022","2018","N442QX","SEA","22:19","22:29","109","126","10","22:21","8","0","0","0","0","0"
"QX","06/02/2022","2148","N400QX","SEA","14:26","14:21","111","113","-5","14:16","5","0","0","0","0","0"
"QX","06/02/2023","2018","N628QX","SEA","21:39","21:27","104","97","-12","21:24","3","0","0","0","0","0"
"QX","06/03/2022","2018","N444QX","SEA","22:19","22:19","109","109","0","22:15","4","0","0","0","0","0"
"QX","06/03/2022","2148","N404QX","SEA","14:26","14:32","111","121","6","14:26","6","0","0","0","0","0"
"QX","06/03/2023","2018","N649QX","SEA","21:39","21:29","104","97","-10","21:27","2","0","0","0","0","0"
"QX","06/04/2022","2018","N401QX","SEA","22:19","22:39","109","126","20","22:34","5","0","0","20","0","0"
"QX","06/04/2022","2148","N437QX","SEA","14:26","14:25","111","117","-1","14:21","4","0","0","0","0","0"
"QX","06/04/2023","2018","N636QX","SEA","21:39","21:41","104","111","2","21:38","3","0","0","0","0","0"
"QX","06/05/2022","2018","N452QX","SEA","22:19","22:49","109","126","30","22:44","5","0","0","17","0","13"
"QX","06/05/2022","2148","N442QX","SEA","14:26","15:01","111","131","35","14:56","5","0","0","20","0","15"
"QX","06/05/2023","2018","N626QX","SEA","21:39","21:29","104","95","-10","21:24","5","0","0","0","0","0"
"QX","06/06/2022","2018","N400QX","SEA","22:19","22:21","109","115","2","22:14","7","0","0","0","0","0"
"QX","06/06/2022","2148","N448QX","SEA","14:26","14:25","111","116","-1","14:18","7","0","0","0","0","0"
"QX","06/06/2023","2018","N631QX","SEA","21:39","21:44","104","103","5","21:40","4","0","0","0","0","0"
"QX","06/07/2022","2018","N401QX","SEA","22:19","22:18","109","111","-1","22:10","8","0","0","0","0","0"
"QX","06/07/2022","2148","N447QX","SEA","14:26","14:44","111","120","18","14:37","7","9","0","9","0","0"
"QX","06/07/2023","2018","N631QX","SEA","21:39","21:43","104","111","4","21:39","4","0","0","0","0","0"
"QX","06/08/2022","2018","N427QX","SEA","22:19","22:38","109","118","19","22:26","12","0","0","9","0","10"
"QX","06/08/2022","2148","N440QX","SEA","14:26","14:16","111","109","-10","14:11","5","0","0","0","0","0"
"QX","06/08/2023","2018","N645QX","SEA","21:39","21:36","104","105","-3","21:33","3","0","0","0","0","0"
"QX","06/09/2022","2018","N446QX","SEA","22:19","22:11","109","104","-8","22:06","5","0","0","0","0","0"
"QX","06/09/2022","2148","N404QX","SEA","14:26","14:17","111","110","-9","14:10","7","0","0","0","0","0"
"QX","06/09/2023","2018","N631QX","SEA","21:39","21:51","104","121","12","21:47","4","0","0","0","0","0"
"QX","06/10/2022","2018","N437QX","SEA","22:19","22:42","109","112","23","22:38","4","5","0","3","0","15"
"QX","06/10/2022","2148","N452QX","SEA","14:26","14:48","111","118","22","14:42","6","15","0","7","0","0"
"QX","06/10/2023","2018","N650QX","SEA","21:39","21:31","104","99","-8","21:28","3","0","0","0","0","0"
"QX","06/11/2022","2018","N451QX","SEA","22:19","22:11","109","105","-8","22:06","5","0","0","0","0","0"
"QX","06/11/2022","2148","N430QX","SEA","14:26","14:36","111","125","10","14:14","22","0","0","0","0","0"
"QX","06/11/2023","2018","N642QX","SEA","21:39","21:28","104","96","-11","21:26","2","0","0","0","0","0"
"QX","06/12/2022","2018","N400QX","SEA","22:19","22:23","109","118","4","22:16","7","0","0","0","0","0"
"QX","06/12/2022","2148","N437QX","SEA","14:26","15:03","111","148","37","14:58","5","0","0","37","0","0"
"QX","06/12/2023","2018","N645QX","SEA","21:39","21:31","104","100","-8","21:28","3","0","0","0","0","0"
"QX","06/13/2022","2018","N448QX","SEA","22:19","22:30","109","121","11","22:25","5","0","0","0","0","0"
"QX","06/13/2022","2148","N401QX","SEA","14:26","14:36","111","127","10","14:30","6","0","0","0","0","0"
"QX","06/13/2023","2018","N648QX","SEA","21:39","21:27","104","96","-12","21:23","4","0","0","0","0","0"
"QX","06/14/2022","2018","N439QX","SEA","22:19","22:23","109","115","4","22:18","5","0","0","0","0","0"
"QX","06/14/2022","2148","N427QX","SEA","14:26","14:29","111","117","3","14:25","4","0","0","0","0","0"
"QX","06/14/2023","2018","N642QX","SEA","21:39","21:32","104","100","-7","21:27","5","0","0","0","0","0"
"QX","06/15/2022","2018","N405QX","SEA","22:19","22:29","109","125","10","22:23","6","0","0","0","0","0"
"QX","06/15/2022","2148","N450QX","SEA","14:26","14:19","111","107","-7","14:14","5","0","0","0","0","0"
"QX","06/15/2023","2018","N642QX","SEA","20:33","20:28","103","94","-5","20:24","4","0","0","0","0","0"
"QX","06/16/2022","2018","N402QX","SEA","22:52","23:07","116","135","15","23:00","7","0","0","15","0","0"
"QX","06/16/2022","2042","N443QX","BOI","20:05","20:19","60","62","14","20:13","6","0","0","0","0","0"
"QX","06/16/2023","2018","N628QX","SEA","20:33","20:28","103","101","-5","20:24","4","0","0","0","0","0"
"QX","06/17/2021","2018","N404QX","SEA","20:30","20:31","110","106","1","20:26","5","0","0","0","0","0"
"QX","06/17/2022","2018","N446QX","SEA","22:52","00:51","116","126","119","00:46","5","109","0","10","0","0"
"QX","06/17/2022","2042","N404QX","BOI","20:05","20:05","60","65","0","20:00","5","0","0","0","0","0"
"QX","06/17/2023","2018","N656QX","SEA","20:33","20:18","103","91","-15","20:15","3","0","0","0","0","0"
"QX","06/18/2021","2018","N402QX","SEA","20:30","20:24","110","103","-6","20:19","5","0","0","0","0","0"
"QX","06/18/2022","2018","N446QX","SEA","22:52","23:00","116","119","8","22:56","4","0","0","0","0","0"
"QX","06/18/2022","2042","N422QX","BOI","20:05","20:09","60","66","4","20:04","5","0","0","0","0","0"
"QX","06/18/2023","2018","N628QX","SEA","20:33","20:42","103","113","9","20:39","3","0","0","0","0","0"
"QX","06/19/2021","2018","N400QX","SEA","20:30","20:23","110","107","-7","20:17","6","0","0","0","0","0"
"QX","06/19/2022","2018","N430QX","SEA","22:52","22:43","116","112","-9","22:37","6","0","0","0","0","0"
"QX","06/19/2022","2042","N453QX","BOI","20:05","19:58","60","56","-7","19:54","4","0","0","0","0","0"
"QX","06/19/2023","2018","N628QX","SEA","20:33","20:35","103","105","2","20:31","4","0","0","0","0","0"
"QX","06/20/2021","2018","N442QX","SEA","20:30","20:20","110","103","-10","20:15","5","0","0","0","0","0"
"QX","06/20/2022","2018","N405QX","SEA","22:52","22:51","116","116","-1","22:46","5","0","0","0","0","0"
"QX","06/20/2022","2042","N426QX","BOI","20:05","20:04","60","65","-1","19:57","7","0","0","0","0","0"
"QX","06/20/2023","2018","N639QX","SEA","20:33","20:29","103","104","-4","20:26","3","0","0","0","0","0"
"QX","06/21/2021","2018","N443QX","SEA","20:30","20:23","110","105","-7","20:18","5","0","0","0","0","0"
"QX","06/21/2022","2018","N400QX","SEA","22:52","22:54","116","117","2","22:50","4","0","0","0","0","0"
"QX","06/21/2022","2042","N451QX","BOI","20:05","19:54","60","55","-11","19:50","4","0","0","0","0","0"
"QX","06/21/2023","2018","N636QX","SEA","20:33","20:34","103","95","1","20:30","4","0","0","0","0","0"
"QX","06/22/2021","2018","N403QX","SEA","20:30","20:34","110","117","4","20:30","4","0","0","0","0","0"
"QX","06/22/2022","2018","N404QX","SEA","22:52","23:18","116","107","26","23:13","5","26","0","0","0","0"
"QX","06/22/2022","2042","N442QX","BOI","20:05","20:14","60","62","9","20:09","5","0","0","0","0","0"
"QX","06/22/2023","2018","N624QX","SEA","20:33","20:36","103","111","3","20:33","3","0","0","0","0","0"
"QX","06/23/2021","2018","N426QX","SEA","20:30","21:25","110","111","55","21:20","5","54","0","1","0","0"
"QX","06/23/2022","2018","N401QX","SEA","22:52","23:36","116","107","44","23:31","5","44","0","0","0","0"
"QX","06/23/2022","2042","N442QX","BOI","20:05","19:53","60","58","-12","19:47","6","0","0","0","0","0"
"QX","06/23/2023","2018","N625QX","SEA","20:33","20:35","103","107","2","20:32","3","0","0","0","0","0"
"QX","06/24/2021","2018","N435QX","SEA","20:30","20:34","110","117","4","20:24","10","0","0","0","0","0"
"QX","06/24/2022","2018","N446QX","SEA","22:52","22:38","116","106","-14","22:35","3","0","0","0","0","0"
"QX","06/24/2022","2042","N445QX","BOI","20:05","21:08","60","56","63","21:02","6","0","0","0","0","63"
"QX","06/24/2023","2018","N643QX","SEA","20:33","20:55","103","93","22","20:52","3","22","0","0","0","0"
"QX","06/25/2021","2018","N445QX","SEA","20:30","20:30","110","111","0","20:27","3","0","0","0","0","0"
"QX","06/25/2022","2018","N442QX","SEA","22:52","22:46","116","106","-6","22:42","4","0","0","0","0","0"
"QX","06/25/2022","2042","N438QX","BOI","20:05","19:48","60","53","-17","19:45","3","0","0","0","0","0"
"QX","06/25/2023","2018","N652MK","SEA","20:33","20:50","103","105","17","20:48","2","15","0","2","0","0"
"QX","06/26/2021","2018","N447QX","SEA","20:30","20:26","110","111","-4","20:22","4","0","0","0","0","0"
"QX","06/26/2022","2018","N402QX","SEA","22:52","23:44","116","106","52","23:39","5","9","0","0","0","43"
"QX","06/26/2022","2042","N442QX","BOI","20:05","20:05","60","55","0","20:01","4","0","0","0","0","0"
"QX","06/26/2023","2018","N628QX","SEA","20:33","20:36","103","99","3","20:32","4","0","0","0","0","0"
"QX","06/27/2021","2018","N438QX","SEA","20:30","20:37","110","117","7","20:33","4","0","0","0","0","0"
"QX","06/27/2022","2018","N452QX","SEA","22:52","00:06","116","109","74","00:01","5","0","0","0","0","74"
"QX","06/27/2022","2042","N445QX","BOI","20:05","19:55","60","54","-10","19:50","5","0","0","0","0","0"
"QX","06/27/2023","2018","N631QX","SEA","20:33","21:08","103","121","35","21:05","3","17","0","18","0","0"
"QX","06/28/2021","2018","N453QX","SEA","20:30","21:50","110","126","80","21:44","6","6","0","16","0","58"
"QX","06/28/2022","2018","N451QX","SEA","22:52","22:40","116","109","-12","22:35","5","0","0","0","0","0"
"QX","06/28/2022","2042","N436QX","BOI","20:05","19:53","60","58","-12","19:50","3","0","0","0","0","0"
"QX","06/28/2023","2018","N644QX","SEA","20:33","20:27","103","101","-6","20:24","3","0","0","0","0","0"
"QX","06/29/2021","2018","N403QX","SEA","20:30","20:47","110","123","17","20:43","4","0","0","17","0","0"
"QX","06/29/2022","2018","N412QX","SEA","22:52","22:46","116","114","-6","22:42","4","0","0","0","0","0"
"QX","06/29/2022","2042","N401QX","BOI","20:05","19:52","60","55","-13","19:48","4","0","0","0","0","0"
"QX","06/29/2023","2018","N643QX","SEA","20:33","21:00","103","102","27","20:56","4","27","0","0","0","0"
"QX","06/30/2021","2018","N445QX","SEA","20:30","20:43","110","120","13","20:38","5","0","0","0","0","0"
"QX","06/30/2022","2018","N450QX","SEA","22:52","22:57","116","128","5","22:53","4","0","0","0","0","0"
"QX","06/30/2022","2042","N452QX","BOI","20:05","19:57","60","60","-8","19:53","4","0","0","0","0","0"
"QX","06/30/2023","2018","N630QX","SEA","20:33","20:21","103","94","-12","20:17","4","0","0","0","0","0"
"QX","07/01/2021","2018","N434MK","SEA","20:30","21:21","109","131","51","21:17","4","10","0","22","0","19"
"QX","07/01/2022","2018","N436QX","SEA","22:52","22:54","116","119","2","22:48","6","0","0","0","0","0"
"QX","07/01/2022","2042","N443QX","BOI","20:05","20:07","60","62","2","20:01","6","0","0","0","0","0"
"QX","07/01/2023","2018","N623QX","SEA","20:33","20:20","103","91","-13","20:18","2","0","0","0","0","0"
"QX","07/02/2021","2018","N443QX","SEA","20:30","20:53","109","118","23","20:47","6","14","0","9","0","0"
"QX","07/02/2022","2018","N434MK","SEA","22:52","22:43","116","111","-9","22:39","4","0","0","0","0","0"
"QX","07/02/2022","2042","N436QX","BOI","20:05","20:03","60","55","-2","19:59","4","0","0","0","0","0"
"QX","07/02/2023","2018","N625QX","SEA","20:33","20:16","103","88","-17","20:12","4","0","0","0","0","0"
"QX","07/03/2021","2018","N439QX","SEA","20:30","20:46","109","117","16","20:41","5","0","0","8","0","8"
"QX","07/03/2022","2018","N445QX","SEA","22:52","23:01","116","123","9","22:52","9","0","0","0","0","0"
