Detailed Statistics Arrivals  
Destination Airport: Idaho Falls, ID: Idaho Falls Regional (IDA)
Airline: American Airlines Inc. (AA)
Month(s): May, June, July, August, September, and October
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022 and 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AA","05/18/1989","1227","","SLC","22:35","22:41","50","56","6","00:00","0","0","0","0","0","0"
"AA","05/18/1990","1225","","SLC","12:52","13:10","47","53","18","00:00","0","0","0","0","0","0"
"AA","05/18/1991","1267","","SLC","19:07","19:15","47","45","8","00:00","0","0","0","0","0","0"
"AA","05/18/1993","0301","","SLC","12:45","12:42","45","44","-3","00:00","0","0","0","0","0","0"
"AA","05/18/1993","2287","","SLC","22:05","22:12","47","54","7","00:00","0","0","0","0","0","0"
"AA","05/19/1988","0209","","SLC","12:32","12:43","49","42","11","00:00","0","0","0","0","0","0"
"AA","05/19/1988","1033","","SLC","22:22","22:14","49","43","-8","00:00","0","0","0","0","0","0"
"AA","05/19/1989","1225","","SLC","12:57","12:50","47","42","-7","00:00","0","0","0","0","0","0"
"AA","05/19/1989","1227","","SLC","22:35","22:35","50","48","0","00:00","0","0","0","0","0","0"
"AA","05/19/1990","1225","","SLC","12:52","12:44","47","45","-8","00:00","0","0","0","0","0","0"
